166,JF175,DS. NGADIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1924248,-8.495484349
167,JF124,DS. SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/25/2008,114.1750505,-8.504220307
168,JG079,DS.BARUREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),8/18/2010,114.1171224,-8.48833738
169,JF075,DS.SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),8/17/2010,114.1730131,-8.508795128
170,JG122,DS. BARUREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1137267,-8.479131193
171,JG353,DS. KEBONREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),9/6/2010,114.1178878,-8.483580276
172,JG300,DS. SENEPOLOR,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1011188,-8.483782895
173,JG263,DS. KEDUNGAGUNG,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2006,114.1480523,-8.523379214
174,JG262,DS. SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2006,114.1490555,-8.519283729
175,JG264,DS. SILIRSARI,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/12/2011,114.135365,-8.525001479
176,JG265,DS. YUDOMULYO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2007,114.1320534,-8.517390221
177,JG267,DS. RINGINTELU,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/7/2010,114.1289303,-8.503458277
178,JG266,DS. SUKOREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/29/2007,114.131414,-8.507655996
179,JG269,DS. SUMBERBENING,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/23/2003,114.1201244,-8.54469094
180,JG236,DS.SUKOREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/19/2015,114.1322891,-8.504228883
181,JF150,DS. SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/2/2007,114.1749656,-8.494473956
182,JF126,DS. KEDUNGREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/25/2008,114.1685945,-8.509227616
183,JF151,DS. KEDUNGREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/5/2012,114.1788235,-8.511687256
184,JF025,DS. KEDUNGRINGIN,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/18/2007,114.1841431,-8.511514621
185,JF174,DS. NGADIMULYO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/24/2012,114.1938239,-8.503415459
186,JF140,DS.TAMANSURUH,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/2/2007,114.1755523,-8.492449487
187,JF177,DS.NGADIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/2/2017,114.198295,-8.499161524
188,JG073,DS. KESILIR,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/12/2012,114.115886,-8.537397464
189,JF131,DS.SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/20/2017,114.1789875,-8.49147021
190,JG195,DS.YUDOMULYO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2007,114.1300715,-8.514520366
191,JF185,DS.PLAOSAN,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),11/20/2017,114.1900509,-8.525356696
192,JF106,DS.PLAOSAN,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/1/2008,114.19736,-8.534296833
193,JF176,DS.NGADIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),11/29/2016,114.1943272,-8.499625959
194,JF112,DS.SAMBIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/20/2016,114.1872733,-8.511444066
195,JF113,DS.TAMANSURUH,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),9/23/2015,114.1768345,-8.485876868
196,JG239,DS.SILIRAGUNG,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/15/2016,114.1204703,-8.555049637
197,JF376,DS.SELOREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/29/2007,114.1861061,-8.532169334
198,JG399,DS.SILIRAGUNG,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/15/2016,114.1213566,-8.557914086
199,JG296,DS.PASEMBON,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/13/2017,114.1487224,-8.52269815
200,JF405,Sambirejo,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/1/2020,114.171105,-8.506044268
201,JF475,DS. NGADIREJO,2-2,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/15/2020,114.1874026,-8.495334473
202,JF021,DS. KEDUNGREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/18/2007,114.1709132,-8.523638508
203,JG022,DS. KEDUNGREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/18/2007,114.16943,-8.530462832
204,JG128,DS. SILIRKROMBANG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/23/2007,114.1665004,-8.536925629
205,JG129,DS. SNEPOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/11/2012,114.1557581,-8.53636667
206,JG218,DS. SILIRSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1438486,-8.535704346
207,JG313,DS. WONOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1635169,-8.549454801
208,JG314,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1673572,-8.550062035
209,JG316,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/16/2012,114.1904412,-8.550009356
210,JG315,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/15/2012,114.1809175,-8.550650397
211,JG317,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1968498,-8.552746861
212,JG318,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1933295,-8.55671134
213,JG364,DS.PESANGGARAN,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/24/2009,114.1023323,-8.556468157
214,JG366,DS.SUKOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/24/2009,114.1116156,-8.51366495
215,JG072,DS. SENEPO REJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/21/2012,114.1502051,-8.535786436
216,JG206,DS.SUKOMUKTI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/1/2013,114.1104982,-8.521671235
217,JG204,DS.SUKOMUKTI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/18/2012,114.1100712,-8.521419779
218,JG146,DS. RINGINTELU,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/26/2012,114.1142977,-8.502577071
219,JG059,DS. SUMBERSUKO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/24/2005,114.110129,-8.536563638
220,JG060,DS. KESILIR,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),8/24/2006,114.1094958,-8.546588754
221,JG149,DS. SUMBERBENING,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2008,114.1098008,-8.541938488
222,JG061,DS. KESILIR,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1098264,-8.553900183
223,JG062,DS. SILIRAGUNG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1125917,-8.553697336
224,JG038,DS. SILIRAGUNG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2011,114.1092468,-8.557758249
225,JG057,DS. SUKOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1124268,-8.509264295
226,JG307,DS. SENEPOSEPI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/17/2012,114.100942,-8.519941246
227,JG058,Ds. SUKOMUKTI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1106352,-8.52013734
228,JG148,DS. SUMBERSUKO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.110519,-8.53056195
229,JG147,DS. SUMBERSUKO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/15/2012,114.1101629,-8.525591553
230,JG063,DS. MULYOSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/24/2007,114.1007916,-8.560823256
231,JG303,DS. MULYOSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/16/2008,114.1020752,-8.549156373
232,JG319,DS.TEMUREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),,114.1549115,-8.552134791
233,JG320,DS.SILIRSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/21/2015,114.1395346,-8.547727959
234,JG238,DS.SUKOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/3/2015,114.1083814,-8.520038776
235,JG096,DS.RINGINTELU,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/25/2015,114.1156707,-8.497983384
236,JG102,DS.SILIRAGUNG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1121037,-8.554609953
237,JG098,DS.SILIR,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2011,114.1092269,-8.560067662
238,JG193,DS.SUMBERMULYO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/16/2008,114.1023343,-8.545361364
239,JG160,DS.KESILIR,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),11/30/2017,114.1090531,-8.553075532
240,JG164,DS.RINGINTELU,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/20/2017,114.1132145,-8.506522639
241,JG161,DS.SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/26/2017,114.190383,-8.54766803
242,JG130,DS.SENEPOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/5/2017,114.1577277,-8.531402706
243,JG138,DS.SUMBERSUKO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1131384,-8.529913811
244,JG035,DS. SILIRSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1388601,-8.537348995
245,JG335,DS.PLAOSAN,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/20/2017,114.1849879,-8.550835988
246,JG380,DS.SENEPOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/18/2007,114.1718697,-8.532675722
247,JG371,DS.SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1979274,-8.549006017
248,JG381,"DS,SUMBERJAMBE",2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/2/2005,114.1938206,-8.559702302
249,JG387,DS.SENEPOSEPI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/17/2012,114.1022324,-8.515160684
250,JG334,DS.SUMBERMULYO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),9/24/2018,114.1046813,-8.555273077
251,JG103,DS.MULYOASRI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/23/2017,114.096426,-8.549720571
252,JG348,DS.SUKOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),7/10/2019,114.111106,-8.517034837
253,JG418,DS.RINGINAGUNG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),11/23/2017,114.0847551,-8.588306703
254,JG184,DS.RINGINAGUNG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),11/23/2017,114.081407,-8.584559131
255,JG409,Ds. SUKOMUKTI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),,114.1179699,-8.521205575
256,JG388,DS. SILIRKROMBANG,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/23/2007,114.1643959,-8.544669574
257,JG375,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/15/2012,114.1728693,-8.550435175
258,JG434,DS. MULYOSARI,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/4/2019,114.1012134,-8.558554613
259,JG431,DS. SUMBERJAMBE,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/8/2019,114.16588,-8.553386656
260,JG437,DS. SUMBERSUKO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/15/2019,114.1155535,-8.524534976
261,JG397,DS. SUKOREJO,2-3,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2004,114.1151075,-8.510175215
262,JG119,DS. SIDORUKUN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/21/2007,114.1190434,-8.589896577
263,JG360,DS. PECEMENGAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),3/1/2009,114.133645,-8.602764076
264,JG208,DS.LAMPON,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),5/30/2012,114.0880959,-8.614751209
265,JG310,DS. PURWOSARI BULU AGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/16/2006,114.1156481,-8.612619512
266,JG225,DS. TEGALWAGAH,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2006,114.1307151,-8.557731454
267,JG257,DS. SILIRAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),6/28/2007,114.1084105,-8.567104881
268,JG117,DS. SILIRAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),4/12/2008,114.1090843,-8.570109163
269,JG118,DS. BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/21/2007,114.1125328,-8.578217075
270,JG330,DS. BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),9/25/1997,114.1255539,-8.58078038
271,JG219,DS. BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2007,114.1281637,-8.589884049
272,JG171,DS. BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2007,114.1243927,-8.605420181
273,JG224,DS. SILIRAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2006,114.1198762,-8.56331033
274,JG181,DS.KRAJAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/5/2017,114.116807,-8.581324381
275,JG028,DS. LAMPON,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/14/2009,114.0948104,-8.613866728
276,JG299,DS.PECEMENGAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/1/2014,114.1257014,-8.59097379
277,JG298,DS.LAMPON,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/14/2009,114.1003306,-8.614104978
278,JG213,DS.TEGALWAGAH,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2006,114.1379768,-8.57134999
279,JG214,DS.TEGALWAGAH,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2006,114.1368244,-8.57718817
280,JG198,DS.BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),10/21/2007,114.1089175,-8.576420408
281,JG179,DS.KRAJAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2007,114.1248808,-8.609016999
282,JG170,DS.KRAJAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2007,114.1206272,-8.603546585
283,JG191,DS.KRAJAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/10/2017,114.1205355,-8.594725637
284,JG383,DS.SILIRAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2006,114.1523876,-8.575822047
285,JG384,DS.TEGALWAGAH,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/5/2018,114.1564989,-8.574762504
286,JG187,DS.KRAJAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),12/20/2017,114.108973,-8.573681162
287,JG069,DS. PACEMENGAN,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),9/11/2007,114.1257265,-8.591228199
288,JG430,DS. BULUAGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),1/24/2007,114.1260004,-8.584452187
289,JG110,DS. PURWOSARI BULU AGUNG,2-4,KONTRUKSI TRAFO 2 TIANG 4 JURUSAN (Daya 160  s/d 250kVA),2/16/2006,114.1176819,-8.611401325
